Label,x_coord,y_coord,Image,Image_length,Image_width
24.Farthestrightedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),1024,501,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
25.Leftcornerofthebase,271,666,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
26.Rightcornerofthebase,1007,666,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
27.Upperleftcorneroftheleftheadlight,306,391,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
28.Upperrightcorneroftheleftheadlight,491,466,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
29.Lowerleftcorneroftheleftheadlight,341,510,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
30.Lowerrightcorneroftheleftheadlight,505,487,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
31.Upperleftcorneroftherightheadlight,785,467,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
32.Upperrightcorneroftherightheadlight,973,391,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
33.Lowerleftcorneroftherightheadlight,938,509,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
34.Lowerrightcorneroftherightheadlight,773,488,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
35.Upperleftcornerofthegrille,474,529,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
36.Upperrightcornerofthegrille,801,529,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
37.Lowerleftcornerofthegrille,403,623,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
38.Lowerrightcornerofthegrille,875,623,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
39.Upperleftcornerofthecenterbumperbox,377,632,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
40.Upperrightcornerofthecenterbumperbox,901,632,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
41.Lowerleftcornerofthecenterbumperbox,418,657,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
42.Lowerrightcornerofthecenterbumperbox,856,657,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
43.Upperleftcorneroftheleftbumperbox,291,563,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
44.Upperrightcorneroftheleftbumperbox,372,574,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
45.Lowerleftcorneroftheleftbumperbox,283,623,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
46.Lowerrightcorneroftheleftbumperbox,344,626,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
47.Upperleftcorneroftherightbumperbox,913,576,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
48.Upperrightcorneroftherightbumperbox,980,564,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
49.Lowerleftcorneroftherightbumperbox,933,626,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
50.Lowerrightcorneroftherightbumperbox,986,625,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
1.Intersectionofthecenterlineandtheroofofacar,640,84,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
2.Intersectionofthecenterlineandtheupperedgeofthefrontwindshield,640,119,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
3.Intersectionofthecenterlineandtheloweredgeofthefrontwindshield,640,289,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
4.Intersectionofthecenterlineandtheupperedgeofthegrille,640,476,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
5.Intersectionofthecenterlineandtheloweredgeofthegrille,640,540,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
6.Intersectionofthecenterlineandtheupperedgeofthecenterbumperbox,640,563,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
7.Intersectionofthecenterlineandtheloweredgeofthecenterbumperbox,640,672,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
8.Intersectionofthecenterlineandthebaseofthecar,640,697,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
9.Upperleftcorneroftheroof,431,94,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
10.Upperrightcorneroftheroof,841,96,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
11.Upperleftcornerofthewindshield,413,122,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
12.Upperrightcornerofthewindshield,860,124,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
13.Lowerleftcornerofthewindshield,331,282,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
14.Lowerrightcornerofthewindshield,945,282,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
15.Upperleftcorneroftheleftmirror,223,242,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
16.Upperrightcorneroftheleftmirror,279,223,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
17.Lowerleftcorneroftheleftmirror,239,278,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
18.Lowercorneroftheconnectionoftheleftmirrorwiththecar,295,307,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
19.Upperleftcorneroftherightmirror,999,224,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
20.Upperrightcorneroftherightmirror,1057,243,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
21.Lowerrightcorneroftherightmirror,1045,277,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
22.Lowercorneroftheconnectionoftherightmirrorwiththecar,981,309,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
23.Farthestleftedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),227,541,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
24.Farthestrightedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),1045,541,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
25.Leftcornerofthebase,252,675,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
26.Rightcornerofthebase,1023,679,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
27.Upperleftcorneroftheleftheadlight,256,397,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
28.Upperrightcorneroftheleftheadlight,417,447,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
29.Lowerleftcorneroftheleftheadlight,243,448,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
30.Lowerrightcorneroftheleftheadlight,424,486,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
31.Upperleftcorneroftherightheadlight,857,449,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
32.Upperrightcorneroftherightheadlight,1018,400,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
33.Lowerleftcorneroftherightheadlight,850,487,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
34.Lowerrightcorneroftherightheadlight,1034,461,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
35.Upperleftcornerofthegrille,480,470,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
36.Upperrightcornerofthegrille,790,470,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
37.Lowerleftcornerofthegrille,469,533,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
38.Lowerrightcornerofthegrille,809,532,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
39.Upperleftcornerofthecenterbumperbox,399,570,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
40.Upperrightcornerofthecenterbumperbox,873,572,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
41.Lowerleftcornerofthecenterbumperbox,379,668,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
42.Lowerrightcornerofthecenterbumperbox,900,664,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
43.Upperleftcorneroftheleftbumperbox,238,566,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
44.Upperrightcorneroftheleftbumperbox,246,564,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
45.Lowerleftcorneroftheleftbumperbox,254,650,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
46.Lowerrightcorneroftheleftbumperbox,270,650,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
47.Upperleftcorneroftherightbumperbox,1029,568,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
48.Upperrightcorneroftherightbumperbox,1036,569,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
49.Lowerleftcorneroftherightbumperbox,1005,653,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
50.Lowerrightcorneroftherightbumperbox,1019,653,2025_honda_civic_sedan_sport_fs_izmo_1_1280x855.jpg,1280,855
1.Intersectionofthecenterlineandtheroofofacar,640,124,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
2.Intersectionofthecenterlineandtheupperedgeofthefrontwindshield,640,149,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
3.Intersectionofthecenterlineandtheloweredgeofthefrontwindshield,640,296,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
4.Intersectionofthecenterlineandtheupperedgeofthegrille,640,440,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
5.Intersectionofthecenterlineandtheloweredgeofthegrille,640,467,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
6.Intersectionofthecenterlineandtheupperedgeofthecenterbumperbox,640,510,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
7.Intersectionofthecenterlineandtheloweredgeofthecenterbumperbox,640,633,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
8.Intersectionofthecenterlineandthebaseofthecar,640,644,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
9.Upperleftcorneroftheroof,424,134,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
10.Upperrightcorneroftheroof,858,132,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
11.Upperleftcornerofthewindshield,416,158,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
12.Upperrightcornerofthewindshield,866,159,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
13.Lowerleftcornerofthewindshield,328,295,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
14.Lowerrightcornerofthewindshield,958,300,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
15.Upperleftcorneroftheleftmirror,222,269,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
16.Upperrightcorneroftheleftmirror,279,265,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
17.Lowerleftcorneroftheleftmirror,204,309,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
18.Lowercorneroftheconnectionoftheleftmirrorwiththecar,263,339,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
19.Upperleftcorneroftherightmirror,1011,264,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
20.Upperrightcorneroftherightmirror,1072,268,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
21.Lowerrightcorneroftherightmirror,1088,309,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
22.Lowercorneroftheconnectionoftherightmirrorwiththecar,1020,340,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
23.Farthestleftedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),227,495,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
24.Farthestrightedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),1057,495,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
25.Leftcornerofthebase,236,662,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
26.Rightcornerofthebase,1051,663,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
27.Upperleftcorneroftheleftheadlight,259,372,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
28.Upperrightcorneroftheleftheadlight,414,396,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
29.Lowerleftcorneroftheleftheadlight,251,415,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
30.Lowerrightcorneroftheleftheadlight,390,446,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
31.Upperleftcorneroftherightheadlight,869,396,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
32.Upperrightcorneroftherightheadlight,1025,374,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
33.Lowerleftcorneroftherightheadlight,895,443,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
34.Lowerrightcorneroftherightheadlight,1034,414,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
35.Upperleftcornerofthegrille,390,428,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
36.Upperrightcornerofthegrille,894,430,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
37.Lowerleftcornerofthegrille,400,449,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
38.Lowerrightcornerofthegrille,887,447,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
39.Upperleftcornerofthecenterbumperbox,403,504,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
40.Upperrightcornerofthecenterbumperbox,888,505,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
41.Lowerleftcornerofthecenterbumperbox,325,618,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
42.Lowerrightcornerofthecenterbumperbox,958,618,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
43.Upperleftcorneroftheleftbumperbox,278,498,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
44.Upperrightcorneroftheleftbumperbox,340,493,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
45.Lowerleftcorneroftheleftbumperbox,244,619,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
46.Lowerrightcorneroftheleftbumperbox,272,627,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
47.Upperleftcorneroftherightbumperbox,946,494,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
48.Upperrightcorneroftherightbumperbox,1016,504,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
49.Lowerleftcorneroftherightbumperbox,1014,627,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
50.Lowerrightcorneroftherightbumperbox,1040,619,2025_toyota_camry_sedan_se_f_oem_1_1280x855.jpg,1280,855
1.Intersectionofthecenterlineandtheroofofacar,640,102,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
2.Intersectionofthecenterlineandtheupperedgeofthefrontwindshield,640,146,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
3.Intersectionofthecenterlineandtheloweredgeofthefrontwindshield,640,307,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
4.Intersectionofthecenterlineandtheupperedgeofthegrille,640,498,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
5.Intersectionofthecenterlineandtheloweredgeofthegrille,640,521,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
6.Intersectionofthecenterlineandtheupperedgeofthecenterbumperbox,640,562,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
7.Intersectionofthecenterlineandtheloweredgeofthecenterbumperbox,640,680,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
8.Intersectionofthecenterlineandthebaseofthecar,640,691,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
9.Upperleftcorneroftheroof,450,108,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
10.Upperrightcorneroftheroof,820,110,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
11.Upperleftcornerofthewindshield,438,147,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
12.Upperrightcornerofthewindshield,846,152,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
13.Lowerleftcornerofthewindshield,349,308,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
14.Lowerrightcornerofthewindshield,935,310,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
15.Upperleftcorneroftheleftmirror,259,262,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
16.Upperrightcorneroftheleftmirror,309,261,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
17.Lowerleftcorneroftheleftmirror,243,299,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
18.Lowercorneroftheconnectionoftheleftmirrorwiththecar,301,342,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
19.Upperleftcorneroftherightmirror,980,261,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
20.Upperrightcorneroftherightmirror,1034,264,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
21.Lowerrightcorneroftherightmirror,1048,300,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
22.Lowercorneroftheconnectionoftherightmirrorwiththecar,984,346,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
23.Farthestleftedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),258,496,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
24.Farthestrightedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),1029,496,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
25.Leftcornerofthebase,270,672,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
26.Rightcornerofthebase,1015,679,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
27.Upperleftcorneroftheleftheadlight,285,402,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
28.Upperrightcorneroftheleftheadlight,432,446,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
29.Lowerleftcorneroftheleftheadlight,278,452,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
30.Lowerrightcorneroftheleftheadlight,405,493,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
31.Upperleftcorneroftherightheadlight,856,447,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
32.Upperrightcorneroftherightheadlight,1000,404,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
33.Lowerleftcorneroftherightheadlight,879,498,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
34.Lowerrightcorneroftherightheadlight,1009,453,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
35.Upperleftcornerofthegrille,402,474,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
36.Upperrightcornerofthegrille,882,477,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
37.Lowerleftcornerofthegrille,412,496,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
38.Lowerrightcornerofthegrille,873,496,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
39.Upperleftcornerofthecenterbumperbox,416,551,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
40.Upperrightcornerofthecenterbumperbox,871,552,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
41.Lowerleftcornerofthecenterbumperbox,346,654,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
42.Lowerrightcornerofthecenterbumperbox,941,656,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
43.Upperleftcorneroftheleftbumperbox,282,563,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
44.Upperrightcorneroftheleftbumperbox,290,573,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
45.Lowerleftcorneroftheleftbumperbox,273,640,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
46.Lowerrightcorneroftheleftbumperbox,279,642,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
47.Upperleftcorneroftherightbumperbox,995,573,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
48.Upperrightcorneroftherightbumperbox,1005,562,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
49.Lowerleftcorneroftherightbumperbox,1007,647,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
50.Lowerrightcorneroftherightbumperbox,1015,647,2025_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
1.Intersectionofthecenterlineandtheroofofacar,640,237,img-4-960x.jpg,1280,855
2.Intersectionofthecenterlineandtheupperedgeofthefrontwindshield,640,259,img-4-960x.jpg,1280,855
3.Intersectionofthecenterlineandtheloweredgeofthefrontwindshield,640,363,img-4-960x.jpg,1280,855
4.Intersectionofthecenterlineandtheupperedgeofthegrille,640,496,img-4-960x.jpg,1280,855
5.Intersectionofthecenterlineandtheloweredgeofthegrille,640,527,img-4-960x.jpg,1280,855
6.Intersectionofthecenterlineandtheupperedgeofthecenterbumperbox,640,610,img-4-960x.jpg,1280,855
7.Intersectionofthecenterlineandtheloweredgeofthecenterbumperbox,640,669,img-4-960x.jpg,1280,855
8.Intersectionofthecenterlineandthebaseofthecar,640,681,img-4-960x.jpg,1280,855
9.Upperleftcorneroftheroof,447,248,img-4-960x.jpg,1280,855
10.Upperrightcorneroftheroof,839,254,img-4-960x.jpg,1280,855
11.Upperleftcornerofthewindshield,423,271,img-4-960x.jpg,1280,855
12.Upperrightcornerofthewindshield,860,271,img-4-960x.jpg,1280,855
13.Lowerleftcornerofthewindshield,363,366,img-4-960x.jpg,1280,855
14.Lowerrightcornerofthewindshield,920,371,img-4-960x.jpg,1280,855
15.Upperleftcorneroftheleftmirror,260,355,img-4-960x.jpg,1280,855
16.Upperrightcorneroftheleftmirror,312,336,img-4-960x.jpg,1280,855
17.Lowerleftcorneroftheleftmirror,265,379,img-4-960x.jpg,1280,855
18.Lowercorneroftheconnectionoftheleftmirrorwiththecar,314,402,img-4-960x.jpg,1280,855
19.Upperleftcorneroftherightmirror,968,342,img-4-960x.jpg,1280,855
20.Upperrightcorneroftherightmirror,1027,359,img-4-960x.jpg,1280,855
21.Lowerrightcorneroftherightmirror,1017,387,img-4-960x.jpg,1280,855
22.Lowercorneroftheconnectionoftherightmirrorwiththecar,970,408,img-4-960x.jpg,1280,855
23.Farthestleftedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),250,536,img-4-960x.jpg,1280,855
24.Farthestrightedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),1032,536,img-4-960x.jpg,1280,855
25.Leftcornerofthebase,261,672,img-4-960x.jpg,1280,855
26.Rightcornerofthebase,1016,679,img-4-960x.jpg,1280,855
27.Upperleftcorneroftheleftheadlight,294,422,img-4-960x.jpg,1280,855
28.Upperrightcorneroftheleftheadlight,433,486,img-4-960x.jpg,1280,855
29.Lowerleftcorneroftheleftheadlight,276,532,img-4-960x.jpg,1280,855
30.Lowerrightcorneroftheleftheadlight,392,510,img-4-960x.jpg,1280,855
31.Upperleftcorneroftherightheadlight,856,489,img-4-960x.jpg,1280,855
32.Upperrightcorneroftherightheadlight,990,429,img-4-960x.jpg,1280,855
33.Lowerleftcorneroftherightheadlight,894,514,img-4-960x.jpg,1280,855
34.Lowerrightcorneroftherightheadlight,1006,540,img-4-960x.jpg,1280,855
35.Upperleftcornerofthegrille,438,487,img-4-960x.jpg,1280,855
36.Upperrightcornerofthegrille,850,492,img-4-960x.jpg,1280,855
37.Lowerleftcornerofthegrille,336,506,img-4-960x.jpg,1280,855
38.Lowerrightcornerofthegrille,948,512,img-4-960x.jpg,1280,855
39.Upperleftcornerofthecenterbumperbox,415,596,img-4-960x.jpg,1280,855
40.Upperrightcornerofthecenterbumperbox,869,600,img-4-960x.jpg,1280,855
41.Lowerleftcornerofthecenterbumperbox,413,663,img-4-960x.jpg,1280,855
42.Lowerrightcornerofthecenterbumperbox,870,666,img-4-960x.jpg,1280,855
43.Upperleftcorneroftheleftbumperbox,287,572,img-4-960x.jpg,1280,855
44.Upperrightcorneroftheleftbumperbox,374,590,img-4-960x.jpg,1280,855
45.Lowerleftcorneroftheleftbumperbox,278,647,img-4-960x.jpg,1280,855
46.Lowerrightcorneroftheleftbumperbox,338,653,img-4-960x.jpg,1280,855
47.Upperleftcorneroftherightbumperbox,906,597,img-4-960x.jpg,1280,855
48.Upperrightcorneroftherightbumperbox,996,577,img-4-960x.jpg,1280,855
49.Lowerleftcorneroftherightbumperbox,941,661,img-4-960x.jpg,1280,855
50.Lowerrightcorneroftherightbumperbox,1002,652,img-4-960x.jpg,1280,855
